pathway,pval,padj,ES,NES,nMoreExtreme,size
KEGG_COMPLEMENT_AND_COAGULATION_CASCADES,0.2544642857142857,0.6746638423282373,-0.3757450427110647,-1.1435533331884893,170,52
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,0.5555555555555556,0.949200225062294,0.3934992474929079,0.937136587755963,239,11
KEGG_BUTANOATE_METABOLISM,0.03571428571428571,0.2623370577281192,-0.538654305363796,-1.5088189540840151,22,31
KEGG_LYSINE_DEGRADATION,0.09800918836140889,0.47002704375875665,-0.47065747252941564,-1.3554821037842983,63,36
KEGG_TRYPTOPHAN_METABOLISM,0.3223270440251572,0.7474538654657452,-0.388323759671491,-1.1034191338316521,204,34
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,1,1,-0.15939338973331627,-0.4189696430976744,632,22
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,0.16114457831325302,0.5569970593322955,-0.4119490332845143,-1.236708690061423,106,45
KEGG_PROPANOATE_METABOLISM,0.13744075829383887,0.5250702867700217,-0.47078441474887855,-1.3033671857506839,86,30
KEGG_BETA_ALANINE_METABOLISM,0.016556291390728478,0.1711829394252385,-0.6575562758643495,-1.6795249057193453,9,20
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,0.2554517133956386,0.6746638423282373,-0.42519034796210076,-1.169600161464036,163,28
KEGG_ABC_TRANSPORTERS,0.6332378223495702,1,0.2831332924562523,0.9083814821835797,220,36
KEGG_LYSOSOME,0.016260162601626018,0.16967780788919,0.3631910957425547,1.4172389879848288,3,108
KEGG_TYPE_II_DIABETES_MELLITUS,0.912332838038633,1,-0.23412375486345202,-0.7072210976275942,613,46
KEGG_PEROXISOME,0.012396694214876033,0.14706394084384516,-0.4789298290888928,-1.5501184664760754,8,71
KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,0.9863013698630136,1,-0.18800079563490765,-0.6835134996327541,791,184
KEGG_ERBB_SIGNALING_PATHWAY,0.1417910447761194,0.5326616915422886,0.31643440634674064,1.1845592319421026,37,82
KEGG_PATHWAYS_IN_CANCER,1,1,-0.17451523112567457,-0.6565823504572935,852,281
KEGG_CELL_CYCLE,0.026595744680851064,0.2270712443584784,-0.4079787770495661,-1.412506177327434,19,114
KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,1,1,0.16028531372843624,0.6372308500357413,253,118
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,0.13707165109034267,0.5250702867700217,0.366402286395898,1.2371779732845982,43,47
KEGG_VIRAL_MYOCARDITIS,0.14680232558139536,0.5354246632046361,-0.39721957114363576,-1.244337349770794,100,60
KEGG_CHRONIC_MYELOID_LEUKEMIA,0.6557971014492754,1,0.2558035605430968,0.9241890730548452,180,71
KEGG_AXON_GUIDANCE,0.7272727272727273,1,0.23085512010631323,0.9173440448772183,183,117
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,0.6269430051813472,0.9988708659122917,0.32753683580846454,0.8796513022067789,241,18
KEGG_FATTY_ACID_METABOLISM,0.0015174506828528073,0.09125506072874494,-0.5988743222937715,-1.7664525237853597,0,41
KEGG_PPAR_SIGNALING_PATHWAY,0.02877697841726619,0.23519999999999996,-0.4640411011395071,-1.4624246251655344,19,61
KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,0.44587628865979384,0.8560520908340505,0.3595689426721598,1.0083991756901935,172,21
KEGG_PYRUVATE_METABOLISM,0.46248085758039814,0.8629402756508422,-0.34615758759630816,-0.9969254552664435,301,36
KEGG_INSULIN_SIGNALING_PATHWAY,0.9972826086956522,1,-0.17670424483039468,-0.6135714565098097,733,125
KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY,0.7372159090909091,1,-0.2666971885291598,-0.8452312009238734,518,63
KEGG_ENDOCYTOSIS,0.9952380952380953,1,0.1671983417035345,0.7042319905693186,208,166
KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS,0.2814569536423841,0.7033303475719886,-0.46987430151463905,-1.1513850590301475,169,15
KEGG_RENIN_ANGIOTENSIN_SYSTEM,0.00338409475465313,0.09125506072874494,-0.7947028288476361,-1.9216839079335104,1,14
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,0.5286713286713287,0.9338755288598549,-0.30253307662233697,-0.9669869662159082,377,65
KEGG_SPHINGOLIPID_METABOLISM,0.1563467492260062,0.5538675213675213,-0.43644438908864885,-1.2521780992244536,100,35
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,0.75,1,0.23990825274805283,0.8663915672136323,218,64
KEGG_SPLICEOSOME,0.9803149606299213,1,0.17493107177550576,0.6856367911267507,248,104
KEGG_CITRATE_CYCLE_TCA_CYCLE,0.7468944099378882,1,-0.2910733681872123,-0.8054393613977556,480,29
KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,0.41455160744500846,0.8291254186367218,-0.433626056143465,-1.0485582583868367,244,14
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM,0.25125628140703515,0.6713552810737211,0.46095997708630254,1.1912094275236351,99,15
KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS,0.7013888888888888,1,-0.3541482302836694,-0.81405697443477,403,12
KEGG_ADHERENS_JUNCTION,0.9965156794425087,1,0.1534061726865406,0.5539482164365808,285,65
KEGG_RIBOFLAVIN_METABOLISM,0.9809688581314879,1,-0.22051739894363698,-0.5190729379583227,566,13
KEGG_GLYCOLYSIS_GLUCONEOGENESIS,0.13622754491017963,0.5250702867700217,-0.41719196457928,-1.2618698140648437,90,49
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION,0.9239130434782609,1,-0.22395583042485293,-0.7579225608644368,679,96
KEGG_FOCAL_ADHESION,0.14285714285714285,0.5333107993915835,0.2614678416649175,1.1155940966535718,28,181
KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC,0.5467625899280576,0.9468736763220489,-0.3038001841390957,-0.9574256877760268,379,61
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,1,1,0.16390887559658684,0.6399361620642043,262,99
KEGG_DILATED_CARDIOMYOPATHY,0.8494475138121547,1,-0.24189639584503161,-0.7835114105979387,614,72
KEGG_TIGHT_JUNCTION,0.9986666666666667,1,-0.17398164031464272,-0.5955509675280123,748,103
KEGG_VIBRIO_CHOLERAE_INFECTION,0.4911242603550296,0.8985341581495428,0.2904392832199983,0.9844231675356913,165,45
KEGG_CARDIAC_MUSCLE_CONTRACTION,0.8333333333333334,1,-0.2520664404069915,-0.7796081015113223,574,57
